DateCourse;Numéro -Voit;sched_start;sched_end;Type;CodeLong;Ligne;Category
2025-06-29;28 - 2;1900-01-01 18:56:40;1900-01-01 19:21:20;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 3;1900-01-01 18:25:40;1900-01-01 18:51:00;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 2;1900-01-01 17:54:40;1900-01-01 18:20:20;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 3;1900-01-01 17:24:00;1900-01-01 17:50:00;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 2;1900-01-01 16:53:00;1900-01-01 17:19:00;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 3;1900-01-01 16:22:40;1900-01-01 16:48:40;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 2;1900-01-01 15:51:40;1900-01-01 16:17:40;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 3;1900-01-01 15:21:00;1900-01-01 15:47:00;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 2;1900-01-01 14:50:20;1900-01-01 15:16:00;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 3;1900-01-01 14:20:00;1900-01-01 14:45:40;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 2;1900-01-01 13:49:40;1900-01-01 14:15:00;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 3;1900-01-01 13:19:40;1900-01-01 13:45:00;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 2;1900-01-01 12:49:20;1900-01-01 13:14:40;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 3;1900-01-01 12:17:20;1900-01-01 12:42:40;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 2;1900-01-01 11:47:00;1900-01-01 12:12:20;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 1;1900-01-01 11:17:00;1900-01-01 11:42:20;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 2;1900-01-01 10:45:00;1900-01-01 11:10:00;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 1;1900-01-01 10:15:00;1900-01-01 10:40:00;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 2;1900-01-01 09:44:00;1900-01-01 10:09:00;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 1;1900-01-01 09:14:00;1900-01-01 09:38:40;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 2;1900-01-01 08:44:00;1900-01-01 09:08:00;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 1;1900-01-01 08:14:00;1900-01-01 08:37:40;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 2;1900-01-01 07:44:00;1900-01-01 08:07:40;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 1;1900-01-01 07:16:00;1900-01-01 07:39:20;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 2;1900-01-01 06:47:00;1900-01-01 07:10:20;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 1;1900-01-01 06:14:00;1900-01-01 06:36:20;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 2;1900-01-01 05:46:00;1900-01-01 06:08:00;Régulier;ESRT06;28;GLOBE
2025-06-29;28 - 1;1900-01-01 04:24:00;1900-01-01 04:46:00;Régulier;ESRT06;28;GLOBE
2025-06-29;57 - 5;1900-01-01 23:32:00;1900-01-01 23:57:00;Régulier;ZIMG03;57;GLOBE
2025-06-29;28 - 1;1900-01-01 05:07:00;1900-01-01 05:22:40;Régulier;BUTN00;28;GLOBE
2025-06-29;57 - 2;1900-01-01 23:02:00;1900-01-01 23:28:00;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 4;1900-01-01 22:32:00;1900-01-01 22:58:20;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 5;1900-01-01 22:02:00;1900-01-01 22:29:00;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 2;1900-01-01 21:32:00;1900-01-01 21:59:00;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 4;1900-01-01 21:02:00;1900-01-01 21:29:40;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 5;1900-01-01 20:32:00;1900-01-01 20:59:40;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 2;1900-01-01 20:02:00;1900-01-01 20:30:20;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 4;1900-01-01 19:32:00;1900-01-01 20:00:20;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 3;1900-01-01 19:02:00;1900-01-01 19:30:40;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 2;1900-01-01 18:32:00;1900-01-01 19:00:40;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 4;1900-01-01 18:02:00;1900-01-01 18:31:20;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 3;1900-01-01 17:32:00;1900-01-01 18:01:20;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 2;1900-01-01 17:02:00;1900-01-01 17:31:20;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 4;1900-01-01 16:32:00;1900-01-01 17:01:00;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 3;1900-01-01 16:02:00;1900-01-01 16:31:00;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 2;1900-01-01 15:32:00;1900-01-01 16:01:00;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 4;1900-01-01 15:02:00;1900-01-01 15:30:20;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 3;1900-01-01 14:32:00;1900-01-01 15:00:20;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 2;1900-01-01 14:02:00;1900-01-01 14:30:20;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 4;1900-01-01 13:32:00;1900-01-01 14:01:40;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 3;1900-01-01 13:02:00;1900-01-01 13:31:40;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 2;1900-01-01 12:32:00;1900-01-01 13:01:00;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 4;1900-01-01 12:02:00;1900-01-01 12:31:00;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 3;1900-01-01 11:32:00;1900-01-01 12:01:20;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 2;1900-01-01 11:02:00;1900-01-01 11:31:20;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 1;1900-01-01 10:32:00;1900-01-01 11:00:40;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 3;1900-01-01 10:02:00;1900-01-01 10:30:40;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 2;1900-01-01 09:32:00;1900-01-01 10:00:40;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 1;1900-01-01 09:02:00;1900-01-01 09:29:20;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 3;1900-01-01 08:32:00;1900-01-01 08:59:20;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 2;1900-01-01 08:02:20;1900-01-01 08:28:40;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 1;1900-01-01 07:32:00;1900-01-01 07:58:20;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 2;1900-01-01 07:02:00;1900-01-01 07:27:40;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 1;1900-01-01 06:32:00;1900-01-01 06:57:40;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 2;1900-01-01 06:02:00;1900-01-01 06:27:40;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 1;1900-01-01 05:32:00;1900-01-01 05:57:40;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 2;1900-01-01 05:02:00;1900-01-01 05:27:40;Régulier;ZIMG03;57;GLOBE
2025-06-29;57 - 1;1900-01-01 04:32:00;1900-01-01 04:57:00;Régulier;ZIMG03;57;GLOBE
2025-06-29;91 - 6;1900-01-01 23:40:20;1900-01-01 23:57:20;Régulier;JOPO00;91;GLOBE
2025-06-29;91 - 5;1900-01-01 23:11:20;1900-01-01 23:27:40;Régulier;JOPO00;91;GLOBE
2025-06-29;91 - 6;1900-01-01 22:41:20;1900-01-01 22:57:40;Régulier;JOPO00;91;GLOBE
2025-06-29;91 - 5;1900-01-01 22:11:20;1900-01-01 22:27:40;Régulier;JOPO00;91;GLOBE
2025-06-29;59 - 1;1900-01-01 21:55:00;1900-01-01 22:10:40;Régulier;LEVE00;59;GLOBE
2025-06-29;91 - 6;1900-01-01 21:40:00;1900-01-01 21:57:40;Régulier;JOPO00;91;GLOBE
2025-06-29;59 - 1;1900-01-01 20:55:00;1900-01-01 21:10:40;Régulier;LEVE00;59;GLOBE
2025-06-29;91 - 5;1900-01-01 21:10:00;1900-01-01 21:27:40;Régulier;JOPO00;91;GLOBE
2025-06-29;59 - 1;1900-01-01 19:55:00;1900-01-01 20:11:00;Régulier;LEVE00;59;GLOBE
2025-06-29;91 - 6;1900-01-01 20:39:20;1900-01-01 20:57:40;Régulier;JOPO00;91;GLOBE
2025-06-29;59 - 1;1900-01-01 18:55:00;1900-01-01 19:11:40;Régulier;LEVE00;59;GLOBE
2025-06-29;91 - 5;1900-01-01 20:09:20;1900-01-01 20:27:40;Régulier;JOPO00;91;GLOBE
2025-06-29;59 - 1;1900-01-01 17:55:00;1900-01-01 18:12:00;Régulier;LEVE00;59;GLOBE
2025-06-29;91 - 4;1900-01-01 19:37:40;1900-01-01 19:57:40;Régulier;JOPO00;91;GLOBE
2025-06-29;59 - 1;1900-01-01 16:55:00;1900-01-01 17:12:20;Régulier;LEVE00;59;GLOBE
2025-06-29;91 - 5;1900-01-01 19:07:40;1900-01-01 19:27:40;Régulier;JOPO00;91;GLOBE
2025-06-29;59 - 1;1900-01-01 15:55:00;1900-01-01 16:12:20;Régulier;LEVE00;59;GLOBE
2025-06-29;91 - 4;1900-01-01 18:37:40;1900-01-01 18:57:40;Régulier;JOPO00;91;GLOBE
2025-06-29;59 - 1;1900-01-01 14:55:00;1900-01-01 15:12:20;Régulier;LEVE00;59;GLOBE
2025-06-29;91 - 5;1900-01-01 18:07:40;1900-01-01 18:27:40;Régulier;JOPO00;91;GLOBE
2025-06-29;59 - 1;1900-01-01 13:55:00;1900-01-01 14:12:00;Régulier;LEVE00;59;GLOBE
2025-06-29;91 - 4;1900-01-01 17:37:40;1900-01-01 17:57:40;Régulier;JOPO00;91;GLOBE
2025-06-29;59 - 1;1900-01-01 12:55:00;1900-01-01 13:12:00;Régulier;LEVE00;59;GLOBE
2025-06-29;91 - 5;1900-01-01 17:07:40;1900-01-01 17:27:40;Régulier;JOPO00;91;GLOBE
2025-06-29;59 - 1;1900-01-01 11:55:00;1900-01-01 12:12:20;Régulier;LEVE00;59;GLOBE
2025-06-29;91 - 4;1900-01-01 16:37:40;1900-01-01 16:57:40;Régulier;JOPO00;91;GLOBE
2025-06-29;59 - 1;1900-01-01 10:55:00;1900-01-01 11:12:20;Régulier;LEVE00;59;GLOBE
2025-06-29;91 - 5;1900-01-01 16:07:40;1900-01-01 16:27:40;Régulier;JOPO00;91;GLOBE
2025-06-29;59 - 1;1900-01-01 09:55:00;1900-01-01 10:13:00;Régulier;LEVE00;59;GLOBE
2025-06-29;91 - 4;1900-01-01 15:37:40;1900-01-01 15:57:40;Régulier;JOPO00;91;GLOBE
2025-06-29;59 - 1;1900-01-01 08:55:00;1900-01-01 09:11:40;Régulier;LEVE00;59;GLOBE
2025-06-29;91 - 5;1900-01-01 15:07:40;1900-01-01 15:27:40;Régulier;JOPO00;91;GLOBE
2025-06-29;59 - 1;1900-01-01 07:56:00;1900-01-01 08:12:00;Régulier;LEVE00;59;GLOBE
2025-06-29;91 - 4;1900-01-01 14:37:40;1900-01-01 14:57:40;Régulier;JOPO00;91;GLOBE
2025-06-29;59 - 1;1900-01-01 06:55:00;1900-01-01 07:11:40;Régulier;LEVE00;59;GLOBE
2025-06-29;74 - 6;1900-01-01 23:48:40;;Régulier;RUSS00;74;GLOBE
2025-06-29;91 - 5;1900-01-01 14:07:40;1900-01-01 14:27:40;Régulier;JOPO00;91;GLOBE
2025-06-29;71 - 5;1900-01-01 23:35:00;1900-01-01 23:58:00;Régulier;SYGA01;71;GLOBE
2025-06-29;74 - 6;1900-01-01 22:48:40;1900-01-01 23:11:20;Régulier;RUSS00;74;GLOBE
2025-06-29;91 - 4;1900-01-01 13:37:40;1900-01-01 13:57:40;Régulier;JOPO00;91;GLOBE
2025-06-29;72 - 8;1900-01-01 22:35:00;1900-01-01 22:58:00;Régulier;SYGA01;71;GLOBE
2025-06-29;74 - 6;1900-01-01 21:48:40;1900-01-01 22:11:40;Régulier;RUSS00;74;GLOBE
2025-06-29;91 - 3;1900-01-01 13:07:40;1900-01-01 13:27:40;Régulier;JOPO00;91;GLOBE
2025-06-29;71 - 5;1900-01-01 21:35:00;1900-01-01 21:58:00;Régulier;SYGA01;71;GLOBE
2025-06-29;74 - 5;1900-01-01 20:49:00;1900-01-01 21:12:00;Régulier;RUSS00;74;GLOBE
2025-06-29;91 - 2;1900-01-01 12:38:40;1900-01-01 12:57:40;Régulier;JOPO00;91;GLOBE
2025-06-29;72 - 8;1900-01-01 20:35:00;1900-01-01 20:57:20;Régulier;SYGA01;71;GLOBE
2025-06-29;74 - 5;1900-01-01 19:48:40;1900-01-01 20:12:20;Régulier;RUSS00;74;GLOBE
2025-06-29;91 - 3;1900-01-01 12:08:40;1900-01-01 12:27:40;Régulier;JOPO00;91;GLOBE
2025-06-29;71 - 5;1900-01-01 19:35:00;1900-01-01 19:58:40;Régulier;SYGA01;71;GLOBE
2025-06-29;74 - 5;1900-01-01 18:48:40;1900-01-01 19:12:20;Régulier;RUSS00;74;GLOBE
2025-06-29;91 - 2;1900-01-01 11:39:20;1900-01-01 11:57:40;Régulier;JOPO00;91;GLOBE
2025-06-29;71 - 5;1900-01-01 18:35:00;1900-01-01 18:58:40;Régulier;SYGA01;71;GLOBE
2025-06-29;74 - 5;1900-01-01 17:49:00;1900-01-01 18:12:40;Régulier;RUSS00;74;GLOBE
2025-06-29;91 - 3;1900-01-01 11:09:20;1900-01-01 11:27:40;Régulier;JOPO00;91;GLOBE
2025-06-29;71 - 5;1900-01-01 17:35:00;1900-01-01 17:58:20;Régulier;SYGA01;71;GLOBE
2025-06-29;74 - 4;1900-01-01 16:49:00;1900-01-01 17:12:40;Régulier;RUSS00;74;GLOBE
2025-06-29;91 - 2;1900-01-01 10:39:20;1900-01-01 10:57:40;Régulier;JOPO00;91;GLOBE
2025-06-29;71 - 4;1900-01-01 16:35:00;1900-01-01 16:58:40;Régulier;SYGA01;71;GLOBE
2025-06-29;74 - 4;1900-01-01 15:49:00;1900-01-01 16:12:40;Régulier;RUSS00;74;GLOBE
2025-06-29;91 - 3;1900-01-01 10:09:20;1900-01-01 10:27:40;Régulier;JOPO00;91;GLOBE
2025-06-29;71 - 4;1900-01-01 15:35:00;1900-01-01 15:58:00;Régulier;SYGA01;71;GLOBE
2025-06-29;74 - 4;1900-01-01 14:49:00;1900-01-01 15:12:40;Régulier;RUSS00;74;GLOBE
2025-06-29;91 - 2;1900-01-01 09:39:20;1900-01-01 09:57:40;Régulier;JOPO00;91;GLOBE
2025-06-29;71 - 4;1900-01-01 14:35:00;1900-01-01 14:58:00;Régulier;SYGA01;71;GLOBE
2025-06-29;74 - 4;1900-01-01 13:49:00;1900-01-01 14:12:40;Régulier;RUSS00;74;GLOBE
2025-06-29;91 - 1;1900-01-01 09:09:20;1900-01-01 09:27:40;Régulier;JOPO00;91;GLOBE
2025-06-29;71 - 3;1900-01-01 13:35:00;1900-01-01 13:57:40;Régulier;SYGA01;71;GLOBE
2025-06-29;73 - 4;1900-01-01 20:02:00;1900-01-01 20:22:00;Régulier;ZIMG00;73;GLOBE
2025-06-29;74 - 3;1900-01-01 12:49:00;1900-01-01 13:12:40;Régulier;RUSS00;74;GLOBE
2025-06-29;91 - 2;1900-01-01 08:40:20;1900-01-01 08:57:40;Régulier;JOPO00;91;GLOBE
2025-06-29;72 - 7;1900-01-01 12:35:00;1900-01-01 12:58:00;Régulier;SYGA01;71;GLOBE
2025-06-29;73 - 4;1900-01-01 19:02:00;1900-01-01 19:22:00;Régulier;ZIMG00;73;GLOBE
2025-06-29;74 - 3;1900-01-01 11:49:00;1900-01-01 12:12:20;Régulier;RUSS00;74;GLOBE
2025-06-29;91 - 1;1900-01-01 08:10:20;1900-01-01 08:27:40;Régulier;JOPO00;91;GLOBE
2025-06-29;71 - 3;1900-01-01 11:35:00;1900-01-01 11:58:00;Régulier;SYGA01;71;GLOBE
2025-06-29;73 - 4;1900-01-01 18:02:00;1900-01-01 18:22:20;Régulier;ZIMG00;73;GLOBE
2025-06-29;74 - 3;1900-01-01 10:49:00;1900-01-01 11:12:20;Régulier;RUSS00;74;GLOBE
2025-06-29;91 - 2;1900-01-01 07:40:20;1900-01-01 07:57:40;Régulier;JOPO00;91;GLOBE
2025-06-29;71 - 3;1900-01-01 10:35:00;1900-01-01 10:57:40;Régulier;SYGA01;71;GLOBE
2025-06-29;73 - 3;1900-01-01 17:02:00;1900-01-01 17:22:00;Régulier;ZIMG00;73;GLOBE
2025-06-29;74 - 3;1900-01-01 09:49:00;1900-01-01 10:12:20;Régulier;RUSS00;74;GLOBE
2025-06-29;91 - 1;1900-01-01 07:10:00;1900-01-01 07:27:40;Régulier;JOPO00;91;GLOBE
2025-06-29;71 - 1;1900-01-01 09:35:00;1900-01-01 09:58:00;Régulier;SYGA01;71;GLOBE
2025-06-29;73 - 3;1900-01-01 16:02:00;1900-01-01 16:22:00;Régulier;ZIMG00;73;GLOBE
2025-06-29;74 - 2;1900-01-01 08:49:00;1900-01-01 09:12:20;Régulier;RUSS00;74;GLOBE
2025-06-29;91 - 2;1900-01-01 06:40:00;1900-01-01 06:57:40;Régulier;JOPO00;91;GLOBE
2025-06-29;92 - 1;1900-01-01 18:00:00;1900-01-01 18:18:20;Régulier;PNEV05;92;GLOBE
2025-06-29;71 - 1;1900-01-01 08:35:00;1900-01-01 08:58:00;Régulier;SYGA01;71;GLOBE
2025-06-29;73 - 3;1900-01-01 15:02:00;1900-01-01 15:22:20;Régulier;ZIMG00;73;GLOBE
2025-06-29;74 - 2;1900-01-01 07:49:00;1900-01-01 08:12:20;Régulier;RUSS00;74;GLOBE
2025-06-29;91 - 1;1900-01-01 06:10:00;1900-01-01 06:27:40;Régulier;JOPO00;91;GLOBE
2025-06-29;92 - 1;1900-01-01 17:30:00;1900-01-01 17:48:20;Régulier;PNEV05;92;GLOBE
2025-06-29;71 - 1;1900-01-01 07:35:00;1900-01-01 07:58:00;Régulier;SYGA01;71;GLOBE
2025-06-29;73 - 3;1900-01-01 14:02:00;1900-01-01 14:22:00;Régulier;ZIMG00;73;GLOBE
2025-06-29;74 - 2;1900-01-01 06:49:00;1900-01-01 07:12:20;Régulier;RUSS00;74;GLOBE
2025-06-29;91 - 2;1900-01-01 05:40:00;1900-01-01 05:57:40;Régulier;JOPO00;91;GLOBE
2025-06-29;92 - 1;1900-01-01 17:00:00;1900-01-01 17:18:20;Régulier;PNEV05;92;GLOBE
2025-06-29;71 - 2;1900-01-01 06:35:00;1900-01-01 06:58:40;Régulier;SYGA01;71;GLOBE
2025-06-29;73 - 2;1900-01-01 13:02:00;1900-01-01 13:22:00;Régulier;ZIMG00;73;GLOBE
2025-06-29;74 - 2;1900-01-01 05:49:00;1900-01-01 06:12:20;Régulier;RUSS00;74;GLOBE
2025-06-29;91 - 1;1900-01-01 05:10:00;1900-01-01 05:27:40;Régulier;JOPO00;91;GLOBE
2025-06-29;92 - 1;1900-01-01 16:30:00;1900-01-01 16:48:20;Régulier;PNEV05;92;GLOBE
2025-06-29;71 - 1;1900-01-01 05:35:00;1900-01-01 05:58:40;Régulier;SYGA01;71;GLOBE
2025-06-29;73 - 2;1900-01-01 12:02:00;1900-01-01 12:22:00;Régulier;ZIMG00;73;GLOBE
2025-06-29;74 - 1;1900-01-01 05:15:00;1900-01-01 05:38:20;Régulier;RUSS00;74;GLOBE
2025-06-29;92 - 1;1900-01-01 16:00:00;1900-01-01 16:19:20;Régulier;PNEV05;92;GLOBE
2025-06-29;73 - 2;1900-01-01 11:02:00;1900-01-01 11:22:00;Régulier;ZIMG00;73;GLOBE
2025-06-29;92 - 1;1900-01-01 15:30:00;1900-01-01 15:48:00;Régulier;PNEV05;92;GLOBE
2025-06-29;72 - 8;1900-01-01 23:07:00;1900-01-01 23:26:40;Régulier;SYGA00;72;GLOBE
2025-06-29;73 - 2;1900-01-01 10:02:00;1900-01-01 10:22:00;Régulier;ZIMG00;73;GLOBE
2025-06-29;92 - 1;1900-01-01 15:00:00;1900-01-01 15:17:40;Régulier;PNEV05;92;GLOBE
2025-06-29;51 - 1;1900-01-01 23:56:00;;Régulier;MERV00;51;GLOBE
2025-06-29;57 - 6;1900-01-01 23:55:40;;Régulier;AERO05;57;GLOBE
2025-06-29;72 - 8;1900-01-01 22:07:00;1900-01-01 22:26:40;Régulier;SYGA00;72;GLOBE
2025-06-29;73 - 1;1900-01-01 09:02:00;1900-01-01 09:22:00;Régulier;ZIMG00;73;GLOBE
2025-06-29;92 - 1;1900-01-01 14:30:00;1900-01-01 14:47:40;Régulier;PNEV05;92;GLOBE
2025-06-29;28 - 4;1900-01-01 23:34:00;1900-01-01 23:56:40;Régulier;AERO05;28;GLOBE
2025-06-29;51 - 1;1900-01-01 22:56:00;1900-01-01 23:16:00;Régulier;MERV00;51;GLOBE
2025-06-29;57 - 2;1900-01-01 23:30:00;1900-01-01 23:54:40;Régulier;AERO05;57;GLOBE
2025-06-29;72 - 8;1900-01-01 21:07:00;1900-01-01 21:26:40;Régulier;SYGA00;72;GLOBE
2025-06-29;73 - 1;1900-01-01 08:02:00;1900-01-01 08:22:00;Régulier;ZIMG00;73;GLOBE
2025-06-29;91 - 5;1900-01-01 23:30:00;1900-01-01 23:48:40;Régulier;BSEJ00;91;GLOBE
2025-06-29;92 - 1;1900-01-01 14:00:00;1900-01-01 14:17:40;Régulier;PNEV05;92;GLOBE
2025-06-29;28 - 3;1900-01-01 23:03:00;1900-01-01 23:25:40;Régulier;AERO05;28;GLOBE
2025-06-29;51 - 1;1900-01-01 21:56:20;1900-01-01 22:18:00;Régulier;MERV00;51;GLOBE
2025-06-29;57 - 5;1900-01-01 22:58:40;1900-01-01 23:24:00;Régulier;AERO05;57;GLOBE
2025-06-29;72 - 8;1900-01-01 20:05:00;1900-01-01 20:25:00;Régulier;SYGA00;72;GLOBE
2025-06-29;73 - 1;1900-01-01 07:02:00;1900-01-01 07:24:20;Régulier;ZIMG00;73;GLOBE
2025-06-29;91 - 6;1900-01-01 23:00:00;1900-01-01 23:18:40;Régulier;BSEJ00;91;GLOBE
2025-06-29;92 - 1;1900-01-01 13:30:00;1900-01-01 13:47:40;Régulier;PNEV05;92;GLOBE
2025-06-29;28 - 4;1900-01-01 22:34:00;1900-01-01 22:57:00;Régulier;AERO05;28;GLOBE
2025-06-29;51 - 1;1900-01-01 20:56:00;1900-01-01 21:17:40;Régulier;MERV00;51;GLOBE
2025-06-29;57 - 2;1900-01-01 22:27:00;1900-01-01 22:54:20;Régulier;AERO05;57;GLOBE
2025-06-29;72 - 8;1900-01-01 19:05:00;1900-01-01 19:25:00;Régulier;SYGA00;72;GLOBE
2025-06-29;73 - 1;1900-01-01 06:02:00;1900-01-01 06:21:40;Régulier;ZIMG00;73;GLOBE
2025-06-29;91 - 5;1900-01-01 22:30:00;1900-01-01 22:50:20;Régulier;BSEJ00;91;GLOBE
2025-06-29;92 - 1;1900-01-01 13:00:00;1900-01-01 13:17:40;Régulier;PNEV05;92;GLOBE
2025-06-29;28 - 3;1900-01-01 22:03:00;1900-01-01 22:26:00;Régulier;AERO05;28;GLOBE
2025-06-29;51 - 1;1900-01-01 19:50:00;1900-01-01 20:12:20;Régulier;MERV00;51;GLOBE
2025-06-29;57 - 4;1900-01-01 21:56:40;1900-01-01 22:23:40;Régulier;AERO05;57;GLOBE
2025-06-29;72 - 8;1900-01-01 18:05:00;1900-01-01 18:25:20;Régulier;SYGA00;72;GLOBE
2025-06-29;73 - 1;1900-01-01 05:02:00;1900-01-01 05:21:40;Régulier;ZIMG00;73;GLOBE
2025-06-29;91 - 6;1900-01-01 22:00:00;1900-01-01 22:20:20;Régulier;BSEJ00;91;GLOBE
2025-06-29;92 - 1;1900-01-01 12:30:00;1900-01-01 12:47:40;Régulier;PNEV05;92;GLOBE
2025-06-29;28 - 4;1900-01-01 21:34:00;1900-01-01 21:57:40;Régulier;AERO05;28;GLOBE
2025-06-29;51 - 1;1900-01-01 18:51:00;1900-01-01 19:13:20;Régulier;MERV00;51;GLOBE
2025-06-29;57 - 5;1900-01-01 21:26:00;1900-01-01 21:54:00;Régulier;AERO05;57;GLOBE
2025-06-29;67 - 2;1900-01-01 22:35:20;1900-01-01 23:10:40;Régulier;GRVI03;67;GLOBE
2025-06-29;71 - 5;1900-01-01 17:05:00;1900-01-01 17:25:00;Régulier;SYGA00;72;GLOBE
2025-06-29;91 - 5;1900-01-01 21:30:00;1900-01-01 21:50:00;Régulier;BSEJ00;91;GLOBE
2025-06-29;92 - 1;1900-01-01 12:00:00;1900-01-01 12:17:40;Régulier;PNEV05;92;GLOBE
2025-06-29;28 - 3;1900-01-01 21:02:00;1900-01-01 21:25:40;Régulier;AERO05;28;GLOBE
2025-06-29;51 - 1;1900-01-01 17:50:00;1900-01-01 18:13:20;Régulier;MERV00;51;GLOBE
2025-06-29;57 - 2;1900-01-01 20:55:40;1900-01-01 21:24:00;Régulier;AERO05;57;GLOBE
2025-06-29;67 - 2;1900-01-01 20:30:00;1900-01-01 21:06:20;Régulier;GRVI03;67;GLOBE
2025-06-29;71 - 5;1900-01-01 16:05:00;1900-01-01 16:25:00;Régulier;SYGA00;72;GLOBE
2025-06-29;91 - 6;1900-01-01 21:00:00;1900-01-01 21:20:00;Régulier;BSEJ00;91;GLOBE
2025-06-29;92 - 1;1900-01-01 11:30:00;1900-01-01 11:47:40;Régulier;PNEV05;92;GLOBE
2025-06-29;28 - 2;1900-01-01 20:33:00;1900-01-01 20:57:40;Régulier;AERO05;28;GLOBE
2025-06-29;51 - 1;1900-01-01 16:49:00;1900-01-01 17:12:20;Régulier;MERV00;51;GLOBE
2025-06-29;57 - 4;1900-01-01 20:26:00;1900-01-01 20:54:20;Régulier;AERO05;57;GLOBE
2025-06-29;67 - 1;1900-01-01 19:30:00;1900-01-01 20:06:20;Régulier;GRVI03;67;GLOBE
2025-06-29;72 - 7;1900-01-01 15:05:00;1900-01-01 15:25:00;Régulier;SYGA00;72;GLOBE
2025-06-29;91 - 5;1900-01-01 20:30:00;1900-01-01 20:50:00;Régulier;BSEJ00;91;GLOBE
2025-06-29;92 - 1;1900-01-01 11:00:00;1900-01-01 11:17:00;Régulier;PNEV05;92;GLOBE
2025-06-29;28 - 3;1900-01-01 20:01:40;1900-01-01 20:26:20;Régulier;AERO05;28;GLOBE
2025-06-29;51 - 1;1900-01-01 15:48:00;1900-01-01 16:11:20;Régulier;MERV00;51;GLOBE
2025-06-29;57 - 5;1900-01-01 19:56:00;1900-01-01 20:24:20;Régulier;AERO05;57;GLOBE
2025-06-29;67 - 2;1900-01-01 18:30:00;1900-01-01 19:06:20;Régulier;GRVI03;67;GLOBE
2025-06-29;72 - 7;1900-01-01 14:05:00;1900-01-01 14:24:40;Régulier;SYGA00;72;GLOBE
2025-06-29;91 - 4;1900-01-01 20:00:00;1900-01-01 20:20:00;Régulier;BSEJ00;91;GLOBE
